"time","context","item","Position","Length","sentence","질문","답변"
4,"surface",3,"Subject","SFN","모든 동료가 상자를 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 동료가 상자를 안 버렸다.
답변:","예"
4,"surface",3,"Subject","LFN","모든 동료가 상자를 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 동료가 상자를 버리지 않았다.
답변:","예"
4,"surface",4,"Object","SFN","선배가 모든 라면을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선배가 모든 라면을 안 먹었다.
답변:","예"
4,"surface",4,"Object","LFN","선배가 모든 라면을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선배가 모든 라면을 먹지 않았다.
답변:","예"
4,"surface",4,"Subject","SFN","모든 선배가 라면을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선배가 라면을 안 먹었다.
답변:","예"
4,"surface",4,"Subject","LFN","모든 선배가 라면을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선배가 라면을 먹지 않았다.
답변:","예"
4,"surface",5,"Object","SFN","후배가 모든 과자를 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 후배가 모든 과자를 안 먹었다.
답변:","예"
4,"surface",5,"Object","LFN","후배가 모든 과자를 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 후배가 모든 과자를 먹지 않았다.
답변:","예"
4,"surface",5,"Subject","SFN","모든 후배가 과자를 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 후배가 과자를 안 먹었다.
답변:","예"
4,"surface",5,"Subject","LFN","모든 후배가 과자를 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 후배가 과자를 먹지 않았다.
답변:","예"
4,"surface",6,"Object","SFN","직원이 모든 신발을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 직원이 모든 신발을 팔지 않았다.
답변:","예"
4,"surface",6,"Object","LFN","직원이 모든 신발을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 직원이 모든 신발을 팔지 않았다.
답변:","아니오"
4,"surface",6,"Subject","SFN","모든 직원이 신발을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 직원이 신발을 팔지 않았다.
답변:","예"
4,"surface",6,"Subject","LFN","모든 직원이 신발을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 직원이 신발을 팔지 않았다.
답변:","예"
4,"surface",7,"Object","SFN","손님이 모든 가방을 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 손님이 모든 가방을 안 샀다.
답변:","예"
4,"surface",7,"Object","LFN","손님이 모든 가방을 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 손님이 모든 가방을 샀지 않았다.
답변:","아니오"
4,"surface",7,"Subject","SFN","모든 손님이 가방을 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 손님이 가방을 안 샀다.
답변:","예"
4,"surface",7,"Subject","LFN","모든 손님이 가방은 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 손님이 가방은 샀지 않았다.
답변:","아니오"
4,"surface",8,"Object","SFN","고객이 모든 의자를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 고객이 모든 의자를 안 샀다.
답변:","예"
4,"surface",8,"Object","LFN","고객이 모든 의자를 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 고객이 모든 의자를 샀지 않았다.
답변:","아니오"
4,"surface",8,"Subject","SFN","모든 고객이 의자를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 고객이 의자를 안 샀다.
답변:","예"
4,"surface",8,"Subject","LFN","모든 고객이 의자를 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 고객이 의자를 샀지 않았다.
답변:","예"
4,"surface",9,"Object","SFN","참가자가 모든 콜라를 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 참가자가 모든 콜라를 안 먹었다.
답변:","예"
4,"surface",9,"Object","LFN","참가자가 모든 콜라를 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 참가자가 모든 콜라를 먹지 않았다.
답변:","예"
4,"surface",9,"Subject","SFN","모든 참가자가 콜라를 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 참가자가 콜라를 안 먹었다.
답변:","예"
4,"surface",9,"Subject","LFN","모든 참가자가 콜라를 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 참가자가 콜라를 먹지 않았다.
답변:","예"
4,"surface",10,"Object","SFN","친구가 모든 지우개를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 친구가 모든 지우개를 안 샀다.
답변:","예"
4,"surface",10,"Object","LFN","친구가 모든 지우개를 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 친구가 모든 지우개를 샀지 않았다.
답변:","아니오"
4,"surface",10,"Subject","SFN","모든 친구가 지우개를 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 친구가 지우개를 안 샀다.
답변:","예"
4,"surface",10,"Subject","LFN","모든 친구가 지우개를 샀지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 친구가 지우개를 샀지 않았다.
답변:","예"
4,"surface",11,"Object","SFN","학생이 모든 라면을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 학생이 모든 라면을 안 먹었다.
답변:","예"
4,"surface",11,"Object","LFN","학생이 모든 라면을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 학생이 모든 라면을 먹지 않았다.
답변:","예"
4,"surface",11,"Subject","SFN","모든 학생이 라면을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 학생이 라면을 안 먹었다.
답변:","예"
4,"surface",11,"Subject","LFN","모든 학생이 라면을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 학생이 라면을 먹지 않았다.
답변:","예"
4,"surface",12,"Object","SFN","선생님이 모든 라면을 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선생님이 모든 라면을 안 버렸다.
답변:","예"
4,"surface",12,"Object","LFN","선생님이 모든 라면을 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선생님이 모든 라면을 버리지 않았다.
답변:","예"
4,"surface",12,"Subject","SFN","모든 선생님이 라면을 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선생님이 라면을 버렸다.
답변:","아니오"
4,"surface",12,"Subject","LFN","모든 선생님이 라면을 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선생님이 라면을 버리지 않았다.
답변:","예"
4,"surface",13,"Object","SFN","동료가 모든 포도를 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 동료가 모든 포도를 안 버렸다.
답변:","예"
4,"surface",13,"Object","LFN","동료가 모든 포도를 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 동료가 모든 포도를 버리지 않았다.
답변:","예"
4,"surface",13,"Subject","SFN","모든 동료가 포도를 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 동료가 포도를 안 버렸다.
답변:","예"
4,"surface",13,"Subject","LFN","모든 동료가 포도를 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 동료가 포도를 버리지 않았다.
답변:","예"
4,"surface",14,"Object","SFN","선배가 모든 과일을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선배가 모든 과일을 안 먹었다.
답변:","예"
4,"surface",14,"Object","LFN","선배가 모든 과일을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 선배가 모든 과일을 먹지 않았다.
답변:","예"
4,"surface",14,"Subject","SFN","모든 선배가 과일을 안 먹었다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선배가 과일을 안 먹었다.
답변:","예"
4,"surface",14,"Subject","LFN","모든 선배가 과일을 먹지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 선배가 과일을 먹지 않았다.
답변:","예"
4,"surface",15,"Object","SFN","후배가  모든 약을 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 후배가  모든 약을 안 버렸다.
답변:","예"
4,"surface",15,"Object","LFN","후배가  모든 약을 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 후배가  모든 약을 버리지 않았다.
답변:","예"
4,"surface",15,"Subject","SFN","모든 후배가 약을 안 버렸다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 후배가 약을 안 버렸다.
답변:","예"
4,"surface",15,"Subject","LFN","모든 후배가 약을 버리지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 후배가 약을 버리지 않았다.
답변:","예"
4,"surface",16,"Object","SFN","직원이 모든 가방을 안 팔았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 직원이 모든 가방을 안 팔았다.
답변:","예"
4,"surface",16,"Object","LFN","직원이 모든 가방을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 직원이 모든 가방을 팔지 않았다.
답변:","예"
4,"surface",16,"Subject","SFN","모든 직원이 가방을 안 팔았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 직원이 가방을 안 팔았다.
답변:","예"
4,"surface",16,"Subject","LFN","모든 직원이 가방을 팔지 않았다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 모든 직원이 가방을 팔지 않았다.
답변:","예"
4,"surface",17,"Object","SFN","손님이 모든 신발을 안 샀다.","[질문] 다음 문장이 단락을 올바르게 요약했는가? 오로지 '예' 또는 '아니오'로만 답하라.
문장: 손님이 모든 신발을 안 샀다.
답변:","예"
