"Qtype","item","Position","Length","sentence","질문","답변","reading"
"Q1",699,"Subject","SFN","모든 손님이 과자를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 과자를 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 과자를 버린 것이다.
답변:","A","surface"
"Q1",700,"Subject","LFN","모든 손님이 과자를 버리지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 과자를 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 과자를 버린 것이다.
답변:","A","surface"
"Q1",701,"Subject","SFN","모든 손님이 포도를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 포도를 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 포도를 버린 것이다.
답변:","A","surface"
"Q1",702,"Subject","LFN","모든 손님이 포도를 버리지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 포도를 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 포도를 버린 것이다.
답변:","A","surface"
"Q1",703,"Subject","SFN","모든 손님이 콜라를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 콜라를 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 콜라를 버린 것이다.
답변:","A","surface"
"Q1",704,"Subject","LFN","모든 손님이 콜라를 버리지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 콜라를 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 콜라를 버린 것이다.
답변:","A","surface"
"Q1",705,"Subject","SFN","모든 손님이 라면을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 라면을 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 라면을 버린 것이다.
답변:","A","surface"
"Q1",706,"Subject","LFN","모든 손님이 라면을 버리지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 라면을 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 라면을 버린 것이다.
답변:","A","surface"
"Q1",707,"Subject","SFN","모든 손님이 과일을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 과일을 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 과일을 버린 것이다.
답변:","A","surface"
"Q1",708,"Subject","LFN","모든 손님이 과일을 버리지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 과일을 버린 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 과일을 버린 것이다.
답변:","A","surface"
"Q1",709,"Subject","SFN","모든 손님이 약을 안 먹었다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 약을 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 약을 먹은 것이다.
답변:","A","surface"
"Q1",710,"Subject","LFN","모든 손님이 약을 먹지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 약을 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 약을 먹은 것이다.
답변:","A","surface"
"Q1",711,"Subject","SFN","모든 손님이 과자를 안 먹었다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 과자를 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 과자를 먹은 것이다.
답변:","A","surface"
"Q1",712,"Subject","LFN","모든 손님이 과자를 먹지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 과자를 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 과자를 먹은 것이다.
답변:","A","surface"
"Q1",713,"Subject","SFN","모든 손님이 포도를 안 먹었다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 포도를 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 포도를 먹은 것이다.
답변:","A","surface"
"Q1",714,"Subject","LFN","모든 손님이 포도를 먹지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 포도를 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 포도를 먹은 것이다.
답변:","A","surface"
"Q1",715,"Subject","SFN","모든 손님이 콜라를 안 먹었다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 콜라를 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 콜라를 먹은 것이다.
답변:","A","surface"
"Q1",716,"Subject","LFN","모든 손님이 콜라를 먹지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 콜라를 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 콜라를 먹은 것이다.
답변:","A","surface"
"Q1",717,"Subject","SFN","모든 손님이 라면을 안 먹었다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 라면을 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 라면을 먹은 것이다.
답변:","A","surface"
"Q1",718,"Subject","LFN","모든 손님이 라면을 먹지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 라면을 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 라면을 먹은 것이다.
답변:","A","surface"
"Q1",719,"Subject","SFN","모든 손님이 과일을 안 먹었다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 과일을 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 과일을 먹은 것이다.
답변:","A","surface"
"Q1",720,"Subject","LFN","모든 손님이 과일을 먹지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 손님이 10명 있었는데 그 중에 0명이 과일을 먹은 것이다.
B: 즉, 손님이 10명 있었는데 그 중에 5명이 과일을 먹은 것이다.
답변:","A","surface"
"Q1",721,"Subject","SFN","모든 직원이 옷을 안 샀다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 옷을 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 옷을 산 것이다.
답변:","A","surface"
"Q1",722,"Subject","LFN","모든 직원이 옷을 사지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 옷을 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 옷을 산 것이다.
답변:","A","surface"
"Q1",723,"Subject","SFN","모든 직원이 지우개를 안 샀다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 지우개를 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 지우개를 산 것이다.
답변:","A","surface"
"Q1",724,"Subject","LFN","모든 직원이 지우개를 사지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 지우개를 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 지우개를 산 것이다.
답변:","A","surface"
"Q1",725,"Subject","SFN","모든 직원이 가방을 안 샀다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 가방을 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 가방을 산 것이다.
답변:","A","surface"
"Q1",726,"Subject","LFN","모든 직원이 가방을 사지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 가방을 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 가방을 산 것이다.
답변:","A","surface"
"Q1",727,"Subject","SFN","모든 직원이 신발을 안 샀다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 신발을 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 신발을 산 것이다.
답변:","A","surface"
"Q1",728,"Subject","LFN","모든 직원이 신발을 사지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 신발을 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 신발을 산 것이다.
답변:","A","surface"
"Q1",729,"Subject","SFN","모든 직원이 의자를 안 샀다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 의자를 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 의자를 산 것이다.
답변:","A","surface"
"Q1",730,"Subject","LFN","모든 직원이 의자를 사지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 의자를 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 의자를 산 것이다.
답변:","A","surface"
"Q1",731,"Subject","SFN","모든 직원이 상자를 안 샀다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 상자를 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 상자를 산 것이다.
답변:","A","surface"
"Q1",732,"Subject","LFN","모든 직원이 상자를 사지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 상자를 산 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 상자를 산 것이다.
답변:","A","surface"
"Q1",733,"Subject","SFN","모든 직원이 옷을 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 옷을 판 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 옷을 판 것이다.
답변:","A","surface"
"Q1",734,"Subject","LFN","모든 직원이 옷을 팔지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 옷을 판 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 옷을 판 것이다.
답변:","A","surface"
"Q1",735,"Subject","SFN","모든 직원이 지우개를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 지우개를 판 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 지우개를 판 것이다.
답변:","A","surface"
"Q1",736,"Subject","LFN","모든 직원이 지우개를 팔지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 지우개를 판 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 지우개를 판 것이다.
답변:","A","surface"
"Q1",737,"Subject","SFN","모든 직원이 가방을 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 가방을 판 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 가방을 판 것이다.
답변:","A","surface"
"Q1",739,"Subject","SFN","모든 직원이 신발을 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 직원이 10명 있었는데 그 중에 0명이 신발을 판 것이다.
B: 즉, 직원이 10명 있었는데 그 중에 5명이 신발을 판 것이다.
답변:","A","surface"
